,x_1,x_2,y
126,2.3971339415575192,0.9496178744618735,0
127,-1.1467292051133666,0.7561877208505239,1
128,0.6001542910902673,-2.6716397578906337,0
129,-1.1237440961009548,2.2534668549025003,0
130,1.6298921697553324,1.464016579512652,0
131,-0.015698381504734016,2.372802740609088,0
132,1.302771296554436,-2.4035162930825402,0
133,-0.2881180310704843,-2.107446405335942,0
134,-0.9587916185988083,-0.7207775234827496,1
135,-1.7920586838706747,-1.0491494613270105,1
136,1.8222987147208798,0.7315815787380342,1
137,-1.525923531306779,-1.5997346232393959,0
138,1.658936800345451,2.8131567751718665,0
139,-0.7134793574382288,-0.6364750384488564,1
140,-2.3256805839217205,0.47274712579006106,1
141,-1.454180066091751,-1.3586170353266136,0
142,2.1163824400293514,-2.12576118727024,0
143,0.6686045767907602,-1.0551386450563227,1
144,1.8087957197625517,0.6039135899077865,1
145,0.1448639833837606,-0.8631643071918029,1
146,-2.2818611092662957,1.7579813083170013,0
147,1.8570173715226224,1.8766006939225068,0
148,1.4633969558991682,2.105358943207526,0
149,1.6085173568240752,-0.96223340926083,1
150,1.70572360999922,0.5496405021191206,1
151,2.155870609559691,-1.3129758161208653,0
152,0.8322799902920046,1.9588433517427228,0
153,0.06823159409567658,1.0360567913073648,1
154,-2.2238188986288216,2.908635705397156,0
155,-2.276129541582902,0.1688704753323127,1
156,0.17681680279523349,0.2919852456970222,1
157,-1.0711701357759988,-2.0748006516782844,0
158,0.9613456407969179,0.08209231345899459,1
159,2.825880512593206,-1.6833539689347017,0
160,1.5241088825457023,-0.8034333529357793,1
161,2.807885018868417,1.8348665264524744,0
162,-0.934959860113016,-1.5962466396466415,0
163,-1.0855017760112884,0.9284628060900411,1
164,-0.2876444151713864,0.24130160809710244,1
165,-0.8715636078397768,-2.5257200305056697,0
166,0.7014492878834115,-0.5084929048852374,1
167,0.5547806995026683,-1.7363526088425836,0
168,-1.996072913707048,-0.40017281777650204,1
169,-2.191036071690345,-0.6216269069766014,1
170,-0.8850915849399317,-0.07726502454066342,1
171,-0.9090699548973853,0.013383340622105777,1
172,1.5673514805468267,-2.436849437805315,0
173,0.854288405666086,-0.2407348103627558,1
174,-2.273487350348497,-0.36353043946061714,1
175,-2.710888007931377,-1.2424013183907583,0
176,-1.2834369090784041,-1.7500770990734347,0
177,-1.9959444202334236,-1.1303493363080384,0
178,0.4406123772731285,-2.5918719439625963,0
179,-1.6516876451873903,-2.8647012615764376,0
180,-2.4324477918415295,1.33199535569132,0
181,-2.22727223926176,-1.8898629945675633,0
182,1.7104902172994603,1.3960013517696508,0
183,2.342433149727327,-2.92929315077688,0
184,-2.3584800128489674,-2.0842312233127984,0
185,-0.061186265871742584,1.3637674455386302,0
186,-0.7509220311796305,-1.7128898441050888,0
187,1.4925649439827975,-2.7440958771979895,0
188,-2.353357339693172,-1.3131093815531336,0
189,1.433088073985525,-2.1278196139759764,0
190,-2.9805471211099164,-1.03020563498726,0
191,-1.1268692923619001,-1.6117878995180965,0
192,1.7637291064133542,-0.9634896823563439,1
193,1.2977358317949896,0.29854148025558924,1
194,-0.8375818535633588,2.1615867224945955,0
195,1.0969978609046835,2.230304090192039,0
196,1.6935821670660882,-0.2203411684323644,1
197,-2.3703309575844855,1.2092708227895308,0
198,2.8048712454235636,-0.592057581566479,0
199,0.8700796682734144,-0.0445527649774724,1
200,2.8990559422146402,1.0245753257508774,1
201,-0.6973954570692573,1.901985312889657,1
202,-2.24233399888686,2.419086785585625,0
203,-1.2425322479416234,2.724586747320373,1
204,2.4536872988844163,-1.5573780920402653,0
205,-1.9710649351043523,1.6919890928487185,0
206,0.656769477579314,2.0853287978623696,0
207,0.9711680260614584,2.793561738369176,1
208,-2.166950211475849,-2.912624714016254,0
209,-0.2845132292880672,1.6790200471815977,0
210,1.3458871444605052,-2.2327968438440347,1
211,0.5258450073863798,1.7251127014718577,1
212,0.4255409678770925,2.8900029958071842,1
213,1.6325933674809203,-0.20176196156644188,1
214,1.8601020733636453,2.5701366788976383,0
215,-2.9863806367941264,2.9726824847693294,0
216,2.4490899800344943,1.4728512033626497,1
217,2.3061329487117455,-1.6107119190921357,1
218,-0.13807211633878858,0.8887655361627513,1
219,-1.0133039014894119,1.4405394316553224,0
